"filename", "language", "Dockerfile", "Properties", "Shell Script", "Markdown", "YAML", "Ini", "C++", "C", "Python", "Protocol Buffers", "JSON", "Diff", "Go", "Makefile", "Lua", "comment", "blank", "total"
"c:\FILES\CURVE\curve\src\mds\common\mds_define.cpp", "C++", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 21, 6, 34
"c:\FILES\CURVE\curve\src\mds\common\mds_define.h", "C++", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 37, 39, 172
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_config.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 28, 8, 58
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 25, 13, 138
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_manager.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 57, 16, 109
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_policy.cpp", "C++", 0, 0, 0, 0, 0, 0, 134, 0, 0, 0, 0, 0, 0, 0, 0, 43, 25, 202
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_policy.h", "C++", 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 25, 30, 143
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_structure.h", "C++", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 112
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_validation.cpp", "C++", 0, 0, 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 25, 21, 207
"c:\FILES\CURVE\curve\src\mds\copyset\copyset_validation.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 83, 14, 137
"c:\FILES\CURVE\curve\src\mds\heartbeat\chunkserver_healthy_checker.cpp", "C++", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 30, 26, 179
"c:\FILES\CURVE\curve\src\mds\heartbeat\chunkserver_healthy_checker.h", "C++", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 52, 24, 147
"c:\FILES\CURVE\curve\src\mds\heartbeat\copyset_conf_generator.cpp", "C++", 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 44, 13, 177
"c:\FILES\CURVE\curve\src\mds\heartbeat\copyset_conf_generator.h", "C++", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 70, 14, 135
"c:\FILES\CURVE\curve\src\mds\heartbeat\heartbeat_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 47, 41, 379
"c:\FILES\CURVE\curve\src\mds\heartbeat\heartbeat_manager.h", "C++", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 94, 24, 189
"c:\FILES\CURVE\curve\src\mds\heartbeat\heartbeat_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 47
"c:\FILES\CURVE\curve\src\mds\heartbeat\heartbeat_service.h", "C++", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 61
"c:\FILES\CURVE\curve\src\mds\heartbeat\topo_updater.cpp", "C++", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 41, 11, 144
"c:\FILES\CURVE\curve\src\mds\heartbeat\topo_updater.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 25, 9, 56
"c:\FILES\CURVE\curve\src\mds\main\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 28, 27, 132
"c:\FILES\CURVE\curve\src\mds\nameserver2\allocstatistic\alloc_statistic.cpp", "C++", 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 45, 40, 298
"c:\FILES\CURVE\curve\src\mds\nameserver2\allocstatistic\alloc_statistic.h", "C++", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 128, 36, 232
"c:\FILES\CURVE\curve\src\mds\nameserver2\allocstatistic\alloc_statistic_helper.cpp", "C++", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 124
"c:\FILES\CURVE\curve\src\mds\nameserver2\allocstatistic\alloc_statistic_helper.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 21, 9, 53
"c:\FILES\CURVE\curve\src\mds\nameserver2\async_delete_snapshot_entity.h", "C++", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 79
"c:\FILES\CURVE\curve\src\mds\nameserver2\chunk_allocator.cpp", "C++", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 95
"c:\FILES\CURVE\curve\src\mds\nameserver2\chunk_allocator.h", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 76
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_core.cpp", "C++", 0, 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 181
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_core.h", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 33, 12, 78
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 22, 16, 99
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_manager.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 25, 14, 77
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_task.h", "C++", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 144
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_task_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 26, 19, 137
"c:\FILES\CURVE\curve\src\mds\nameserver2\clean_task_manager.h", "C++", 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 46, 15, 105
"c:\FILES\CURVE\curve\src\mds\nameserver2\curvefs.cpp", "C++", 0, 0, 0, 0, 0, 0, 1478, 0, 0, 0, 0, 0, 0, 0, 0, 86, 225, 1789
"c:\FILES\CURVE\curve\src\mds\nameserver2\curvefs.h", "C++", 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 338, 58, 595
"c:\FILES\CURVE\curve\src\mds\nameserver2\file_lock.cpp", "C++", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 34, 20, 205
"c:\FILES\CURVE\curve\src\mds\nameserver2\file_lock.h", "C++", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 84, 19, 163
"c:\FILES\CURVE\curve\src\mds\nameserver2\file_record.cpp", "C++", 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 21, 25, 141
"c:\FILES\CURVE\curve\src\mds\nameserver2\file_record.h", "C++", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 82, 33, 226
"c:\FILES\CURVE\curve\src\mds\nameserver2\helper\namespace_helper.cpp", "C++", 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 20, 21, 137
"c:\FILES\CURVE\curve\src\mds\nameserver2\helper\namespace_helper.h", "C++", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 58
"c:\FILES\CURVE\curve\src\mds\nameserver2\idgenerator\chunk_id_generator.cpp", "C++", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 36
"c:\FILES\CURVE\curve\src\mds\nameserver2\idgenerator\chunk_id_generator.h", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 72
"c:\FILES\CURVE\curve\src\mds\nameserver2\idgenerator\etcd_id_generator.cpp", "C++", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 25, 8, 79
"c:\FILES\CURVE\curve\src\mds\nameserver2\idgenerator\etcd_id_generator.h", "C++", 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 27, 14, 75
"c:\FILES\CURVE\curve\src\mds\nameserver2\idgenerator\inode_id_generator.cpp", "C++", 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 38
"c:\FILES\CURVE\curve\src\mds\nameserver2\idgenerator\inode_id_generator.h", "C++", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 27, 14, 73
"c:\FILES\CURVE\curve\src\mds\nameserver2\nameserverMetrics.cpp", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 45
"c:\FILES\CURVE\curve\src\mds\nameserver2\nameserverMetrics.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 21, 14, 58
"c:\FILES\CURVE\curve\src\mds\nameserver2\namespace_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 1500, 0, 0, 0, 0, 0, 0, 0, 0, 34, 183, 1717
"c:\FILES\CURVE\curve\src\mds\nameserver2\namespace_service.h", "C++", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 43, 20, 173
"c:\FILES\CURVE\curve\src\mds\nameserver2\namespace_storage.cpp", "C++", 0, 0, 0, 0, 0, 0, 543, 0, 0, 0, 0, 0, 0, 0, 0, 36, 73, 652
"c:\FILES\CURVE\curve\src\mds\nameserver2\namespace_storage.h", "C++", 0, 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 153, 45, 318
"c:\FILES\CURVE\curve\src\mds\nameserver2\namespace_storage_cache.cpp", "C++", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 23, 19, 108
"c:\FILES\CURVE\curve\src\mds\nameserver2\namespace_storage_cache.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 67, 20, 135
"c:\FILES\CURVE\curve\src\mds\nameserver2\task_progress.h", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 70
"c:\FILES\CURVE\curve\src\mds\schedule\coordinator.cpp", "C++", 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 46, 53, 378
"c:\FILES\CURVE\curve\src\mds\schedule\coordinator.h", "C++", 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 101, 26, 189
"c:\FILES\CURVE\curve\src\mds\schedule\copySetScheduler.cpp", "C++", 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 91, 33, 303
"c:\FILES\CURVE\curve\src\mds\schedule\leaderScheduler.cpp", "C++", 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 40, 40, 295
"c:\FILES\CURVE\curve\src\mds\schedule\operator.cpp", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 20, 10, 78
"c:\FILES\CURVE\curve\src\mds\schedule\operator.h", "C++", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 36, 13, 91
"c:\FILES\CURVE\curve\src\mds\schedule\operatorController.cpp", "C++", 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 28, 23, 216
"c:\FILES\CURVE\curve\src\mds\schedule\operatorController.h", "C++", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 51, 24, 120
"c:\FILES\CURVE\curve\src\mds\schedule\operatorFactory.cpp", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 77
"c:\FILES\CURVE\curve\src\mds\schedule\operatorFactory.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 32, 10, 69
"c:\FILES\CURVE\curve\src\mds\schedule\operatorStep.cpp", "C++", 0, 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 53, 48, 327
"c:\FILES\CURVE\curve\src\mds\schedule\operatorStep.h", "C++", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 63, 30, 161
"c:\FILES\CURVE\curve\src\mds\schedule\rapidLeaderScheduler.cpp", "C++", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 40, 35, 218
"c:\FILES\CURVE\curve\src\mds\schedule\recoverScheduler.cpp", "C++", 0, 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 42, 26, 240
"c:\FILES\CURVE\curve\src\mds\schedule\replicaScheduler.cpp", "C++", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 29, 13, 143
"c:\FILES\CURVE\curve\src\mds\schedule\scheduleMetrics.cpp", "C++", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 63, 38, 252
"c:\FILES\CURVE\curve\src\mds\schedule\scheduleMetrics.h", "C++", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 76, 20, 156
"c:\FILES\CURVE\curve\src\mds\schedule\scheduleService\scheduleService.cpp", "C++", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 109
"c:\FILES\CURVE\curve\src\mds\schedule\scheduleService\scheduleService.h", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 64
"c:\FILES\CURVE\curve\src\mds\schedule\schedule_define.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 42, 11, 89
"c:\FILES\CURVE\curve\src\mds\schedule\scheduler.cpp", "C++", 0, 0, 0, 0, 0, 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 110, 29, 368
"c:\FILES\CURVE\curve\src\mds\schedule\scheduler.h", "C++", 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 272, 59, 502
"c:\FILES\CURVE\curve\src\mds\schedule\scheduler_helper.cpp", "C++", 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 83, 41, 384
"c:\FILES\CURVE\curve\src\mds\schedule\scheduler_helper.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 106, 14, 168
"c:\FILES\CURVE\curve\src\mds\schedule\topoAdapter.cpp", "C++", 0, 0, 0, 0, 0, 0, 361, 0, 0, 0, 0, 0, 0, 0, 0, 24, 56, 441
"c:\FILES\CURVE\curve\src\mds\schedule\topoAdapter.h", "C++", 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 137, 50, 376
"c:\FILES\CURVE\curve\src\mds\server\mds.cpp", "C++", 0, 0, 0, 0, 0, 0, 425, 0, 0, 0, 0, 0, 0, 0, 0, 75, 76, 576
"c:\FILES\CURVE\curve\src\mds\server\mds.h", "C++", 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 160, 46, 342
"c:\FILES\CURVE\curve\src\mds\topology\topology.cpp", "C++", 0, 0, 0, 0, 0, 0, 1087, 0, 0, 0, 0, 0, 0, 0, 0, 37, 99, 1223
"c:\FILES\CURVE\curve\src\mds\topology\topology.h", "C++", 0, 0, 0, 0, 0, 0, 395, 0, 0, 0, 0, 0, 0, 0, 0, 106, 87, 588
"c:\FILES\CURVE\curve\src\mds\topology\topology_chunk_allocator.cpp", "C++", 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 0, 0, 0, 0, 29, 50, 319
"c:\FILES\CURVE\curve\src\mds\topology\topology_chunk_allocator.h", "C++", 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 106, 26, 223
"c:\FILES\CURVE\curve\src\mds\topology\topology_config.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 28, 9, 64
"c:\FILES\CURVE\curve\src\mds\topology\topology_id_generator.cpp", "C++", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 83
"c:\FILES\CURVE\curve\src\mds\topology\topology_id_generator.h", "C++", 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 20, 20, 113
"c:\FILES\CURVE\curve\src\mds\topology\topology_item.cpp", "C++", 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 0, 0, 28, 33, 371
"c:\FILES\CURVE\curve\src\mds\topology\topology_item.h", "C++", 0, 0, 0, 0, 0, 0, 642, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 836
"c:\FILES\CURVE\curve\src\mds\topology\topology_metric.cpp", "C++", 0, 0, 0, 0, 0, 0, 285, 0, 0, 0, 0, 0, 0, 0, 0, 29, 36, 350
"c:\FILES\CURVE\curve\src\mds\topology\topology_metric.h", "C++", 0, 0, 0, 0, 0, 0, 241, 0, 0, 0, 0, 0, 0, 0, 0, 116, 34, 391
"c:\FILES\CURVE\curve\src\mds\topology\topology_service.cpp", "C++", 0, 0, 0, 0, 0, 0, 666, 0, 0, 0, 0, 0, 0, 0, 0, 20, 144, 830
"c:\FILES\CURVE\curve\src\mds\topology\topology_service.h", "C++", 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 20, 35, 179
"c:\FILES\CURVE\curve\src\mds\topology\topology_service_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 1246, 0, 0, 0, 0, 0, 0, 0, 0, 27, 91, 1364
"c:\FILES\CURVE\curve\src\mds\topology\topology_service_manager.h", "C++", 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 75, 46, 222
"c:\FILES\CURVE\curve\src\mds\topology\topology_stat.cpp", "C++", 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 68
"c:\FILES\CURVE\curve\src\mds\topology\topology_stat.h", "C++", 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 65, 21, 163
"c:\FILES\CURVE\curve\src\mds\topology\topology_storage_codec.cpp", "C++", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 164
"c:\FILES\CURVE\curve\src\mds\topology\topology_storage_codec.h", "C++", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 20, 30, 147
"c:\FILES\CURVE\curve\src\mds\topology\topology_storge.h", "C++", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 94
"c:\FILES\CURVE\curve\src\mds\topology\topology_storge_etcd.cpp", "C++", 0, 0, 0, 0, 0, 0, 472, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 524
"c:\FILES\CURVE\curve\src\mds\topology\topology_storge_etcd.h", "C++", 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 106
"c:\FILES\CURVE\curve\src\mds\topology\topology_token_generator.cpp", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 45
"c:\FILES\CURVE\curve\src\mds\topology\topology_token_generator.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 57
"c:\FILES\CURVE\curve\src\sfs\sfsMock.h", "C++", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 99
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_closure.h", "C++", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 20, 22, 135
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_core.cpp", "C++", 0, 0, 0, 0, 0, 0, 1386, 0, 0, 0, 0, 0, 0, 0, 0, 69, 92, 1547
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_core.h", "C++", 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 0, 308, 70, 584
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_reference.cpp", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 68
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_reference.h", "C++", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 20, 32, 80
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_service_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 540
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_service_manager.h", "C++", 0, 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 154, 35, 314
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_task.cpp", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 35
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_task.h", "C++", 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 38, 31, 234
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_task_manager.cpp", "C++", 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 31, 21, 265
"c:\FILES\CURVE\curve\src\snapshotcloneserver\clone\clone_task_manager.h", "C++", 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 67, 37, 189
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\config.h", "C++", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 47, 9, 94
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\curvefs_client.cpp", "C++", 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 398
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\curvefs_client.h", "C++", 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 220, 64, 538
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\define.cpp", "C++", 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 21, 13, 101
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\define.h", "C++", 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 49, 21, 149
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshot_reference.cpp", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 20, 13, 69
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshot_reference.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 61
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_info.cpp", "C++", 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 133
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_info.h", "C++", 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 0, 45, 69, 421
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_meta_store.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 91, 12, 139
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_meta_store_etcd.cpp", "C++", 0, 0, 0, 0, 0, 0, 261, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 306
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_meta_store_etcd.h", "C++", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 34, 28, 115
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_metric.cpp", "C++", 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 20, 17, 134
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclone_metric.h", "C++", 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 35, 30, 157
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclonecodec.cpp", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 20, 12, 65
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\snapshotclonecodec.h", "C++", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 20, 16, 71
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\task.h", "C++", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 34, 19, 98
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\task_info.h", "C++", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 65, 20, 139
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\task_tracker.cpp", "C++", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 21, 11, 63
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\task_tracker.h", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 51, 25, 141
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\thread_pool.cpp", "C++", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 20, 9, 40
"c:\FILES\CURVE\curve\src\snapshotcloneserver\common\thread_pool.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 50, 12, 88
"c:\FILES\CURVE\curve\src\snapshotcloneserver\main.cpp", "C++", 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 22, 13, 86
